ticker,event_date,surprise_direction,initial_surprise,entry_price,exit_price,exit_date,days_held,strategy_return,stop_triggered,max_gain,volume_trend,price_trend,institutional_score,year_month
META,2024-04-25 04:00:00+00:00,-1.0,-0.14609931248376987,419.5454497925412,441.339111328125,2024-04-26 04:00:00+00:00,1,-0.051945889405689956,True,0.0,0.7958237976516802,0.11204850018669875,0.0891708629397536,2024-04
META,2024-08-01 04:00:00+00:00,1.0,0.09723481552909953,519.2221093462982,486.4742736816406,2024-08-02 04:00:00+00:00,1,-0.06307095764062744,True,0.0,0.8416824209187196,0.07473262458966115,0.06290113638623583,2024-08
MSFT,2023-04-26 04:00:00+00:00,1.0,0.07726399024668837,291.5198391418934,320.2798156738281,2023-06-08 04:00:00+00:00,30,0.09865529775466227,False,0.13472995916756442,0.9981520285421996,0.0693535762298872,0.069225412800518,2023-04
MSFT,2023-10-25 04:00:00+00:00,1.0,0.04383863633844531,340.4565021251705,323.5531311035156,2023-10-26 04:00:00+00:00,1,-0.04964913554636793,True,0.0,1.0023151101304344,0.13362061362988342,0.13392996006613284,2023-10
MSFT,2024-04-25 04:00:00+00:00,-1.0,-0.03674276195071451,390.3279243801568,402.5024719238281,2024-04-26 04:00:00+00:00,1,-0.031190562558404182,True,0.0,0.9788659719142471,0.04502486541830699,0.04407330864799924,2024-04
MSFT,2024-04-26 04:00:00+00:00,1.0,0.032904003383068224,408.2975149317784,398.470703125,2024-04-29 04:00:00+00:00,1,-0.02406777275737356,True,0.0,0.9536893421594428,0.06561026470833313,0.06257181018859713,2024-04
MSFT,2024-08-05 04:00:00+00:00,-1.0,-0.04729600497178584,386.2089818321841,396.5695190429688,2024-08-06 04:00:00+00:00,1,-0.02682624614692818,True,0.0,0.8652750774227891,0.09089942969451588,0.0786530110666096,2024-08
MSFT,2024-10-31 04:00:00+00:00,-1.0,-0.03969674875736201,412.9426186903331,445.5569763183594,2024-12-13 05:00:00+00:00,30,-0.07898036228729362,False,0.016612126498869194,0.9803672357781891,0.09210050638268684,0.09029231885616616,2024-10
NVDA,2023-02-23 05:00:00+00:00,1.0,0.1294206835426746,23.41918051390203,23.26531791687012,2023-02-24 05:00:00+00:00,1,-0.0065699394110129,True,0.0,0.9302636604006693,0.1612812780610681,0.15003411208318737,2023-02
NVDA,2023-05-25 04:00:00+00:00,1.0,0.2614774272705997,38.49531829608929,42.3789176940918,2023-07-11 04:00:00+00:00,30,0.10088497952222522,False,0.13730857123182016,0.9125358780206724,0.0889279439332492,0.08114993939770068,2023-05
NVDA,2023-05-30 04:00:00+00:00,1.0,0.042340871278366506,40.56584114605257,37.80681991577149,2023-05-31 04:00:00+00:00,1,-0.06801341109500343,True,0.0,0.8731006954217241,0.21535550348906138,0.18802703985919503,2023-05
NVDA,2023-08-24 04:00:00+00:00,1.0,0.06579507479681457,50.185119000074536,45.98969650268555,2023-08-25 04:00:00+00:00,1,-0.08359893492297504,True,0.0,0.882678798918781,-0.005481040315204402,0.004837998082250038,2023-08
NVDA,2023-10-17 04:00:00+00:00,-1.0,-0.04544965435467333,43.97656380840458,46.54918670654297,2023-11-08 05:00:00+00:00,22,-0.05849986163872868,True,0.08350002449219288,0.9886714567744831,0.14086644012556243,0.1392706285695753,2023-10
